sale_date,company_std,brand,model,production_year_clean,country_code,fuel_code,engine_volume_clean,transmission_std,drive_type_std,region_clean,area_clean,quantity,price_usd,sale_amount_usd,segment_2013,class_2013
2019-04-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,AWD,Костанай,Костанайская Область,1.0,70136.24136,70136.24136,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,AWD,Уральск,Западно-казахстанская Область,1.0,70136.24136,70136.24136,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,AWD,Усть-каменогорск,Восточно-казахстанская Область,2.0,70136.24136,140272.48272,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,10.0,70136.24136,701362.4136,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,AWD,Алматы,Алматы,10.0,70136.24136,701362.4136,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,87988.36715,87988.36715,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,2.0,69117.47704,138234.95408,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,4.0,69117.47704,276469.90816,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,4.0,69117.47704,276469.90816,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,1.0,68754.93542,68754.93542,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,2.0,87526.84213,175053.68426,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,5.0,68754.93542,343774.6771,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,10.0,68754.93542,687549.3542,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Алматы,Алматы,1.0,87526.84213,87526.84213,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,6.0,68754.93542,412529.61251999997,Внедорожники,Полноразмерные SUV
2019-07-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,1.0,68438.63471,68438.63471,Внедорожники,Полноразмерные SUV
2019-07-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,8.0,68438.63471,547509.07768,Внедорожники,Полноразмерные SUV
2019-07-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,2.0,68438.63471,136877.26942,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,1.0,67922.08052,67922.08052,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,1.0,67922.08052,67922.08052,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,4.0,67922.08052,271688.32208,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Нур-султан,Нур-султан,1.0,86466.59593,86466.59593,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,10.0,67922.08052,679220.8052000001,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,4.4,Автомат,4WD,Алматы,Алматы,2.0,86466.59593,172933.19186,Внедорожники,Полноразмерные SUV
2019-08-31,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,10.0,67922.08052,679220.8052000001,Внедорожники,Полноразмерные SUV
2019-09-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,9.0,67858.72067,610728.4860299999,Внедорожники,Полноразмерные SUV
2019-09-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,11.0,67858.72067,746445.9273699999,Внедорожники,Полноразмерные SUV
2019-09-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,2.0,67858.72067,135717.44134,Внедорожники,Полноразмерные SUV
2019-09-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Уральск,Западно-казахстанская Область,1.0,67858.72067,67858.72067,Внедорожники,Полноразмерные SUV
2019-09-30,Автоцентр-Бавария,BMW,X5,2019.0,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,1.0,67858.72067,67858.72067,Внедорожники,Полноразмерные SUV
2019-01-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,НЕИЗВЕСТНО,4WD,Нур-султан,Нур-султан,1.0,68143.25272,68143.25272,Внедорожники,Полноразмерные SUV
2019-01-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,НЕИЗВЕСТНО,4WD,Алматы,Алматы,3.0,68143.25272,204429.75816000003,Внедорожники,Полноразмерные SUV
2019-02-28,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,1.0,68235.62325,68235.62325,Внедорожники,Полноразмерные SUV
2019-03-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,68392.57294,68392.57294,Внедорожники,Полноразмерные SUV
2019-03-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,4.0,68392.57294,273570.29176,Внедорожники,Полноразмерные SUV
2019-03-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,2.0,68392.57294,136785.14588,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,AWD,Костанай,Костанайская Область,1.0,67933.6156,67933.6156,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,AWD,Уральск,Западно-казахстанская Область,1.0,67933.6156,67933.6156,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,AWD,Усть-каменогорск,Восточно-казахстанская Область,1.0,67933.6156,67933.6156,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,AWD,Нур-султан,Нур-султан,4.0,67933.6156,271734.4624,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,AWD,Алматы,Алматы,2.0,67933.6156,135867.2312,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,4.4,Автомат,4WD,Нур-султан,Нур-султан,1.0,121069.2649,121069.2649,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,4.0,67753.31631,271013.26524,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,3.0,67753.31631,203259.94892999998,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,1.0,67397.93011,67397.93011,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,4.4,Автомат,4WD,Алматы,Алматы,1.0,120434.2208,120434.2208,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X6,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,1.0,67397.93011,67397.93011,Внедорожники,Полноразмерные SUV
2019-07-31,Автоцентр-Бавария,BMW,X6,2018.0,USA,F,3.0,Автомат,4WD,Костанай,Костанайская Область,1.0,67087.87219,67087.87219,Внедорожники,Полноразмерные SUV
2019-04-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,AWD,Алматы,Алматы,1.0,87177.6091,87177.6091,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,85942.12605,85942.12605,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,85942.12605,85942.12605,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,2.0,85942.12605,171884.2521,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,D,3.0,Автомат,4WD,Алматы,Алматы,1.0,101971.0146,101971.0146,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Алматы,Алматы,4.0,103676.2156,414704.8624,Внедорожники,Полноразмерные SUV
2019-05-31,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Алматы,Алматы,4.0,85942.12605,343768.5042,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Уральск,Западно-казахстанская Область,1.0,103132.4031,103132.4031,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,D,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,101436.1465,101436.1465,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,1.0,103132.4031,103132.4031,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Усть-каменогорск,Восточно-казахстанская Область,2.0,85491.33417,170982.66834,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Нур-султан,Нур-султан,1.0,103132.4031,103132.4031,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,3.0,Автомат,4WD,Нур-султан,Нур-султан,8.0,85491.33417,683930.67336,Внедорожники,Полноразмерные SUV
2019-06-30,Автоцентр-Бавария,BMW,X7,2019.0,USA,F,4.4,Автомат,4WD,Алматы,Алматы,2.0,103132.4031,206264.8062,Внедорожники,Полноразмерные SUV
